,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor
,acc_x,acc_x,acc_y,acc_y,acc_z,acc_z,gyr_x,gyr_x,gyr_y,gyr_y,gyr_z,gyr_z
161,-6.292608612,-6.493862408,-0.403424991,0.371276372,7.171003724,7.152114573,-0.073248541,0.120939506,0.217862213,0.535697467,0.070183996,0.076071843
162,-6.280674957,-6.493946582,-0.408089687,0.39516637,7.180564406,7.147511165,-0.010557599,0.122996025,0.217769738,0.475458306,0.131512094,0.135479617
163,-6.299960135,-6.477210167,-0.403542708,0.397655384,7.194452754,7.14758787,-0.071631709,0.061833338,0.217391975,0.415811324,0.131230626,0.134435043
164,-6.290578511,-6.474827619,-0.391439867,0.402438292,7.199149567,7.145279618,-0.071631709,0.06287583,0.217391975,0.29618361,0.131230626,0.070236709
165,-6.288348503,-6.472447554,-0.379420866,0.400090012,7.201426007,7.149943317,-0.074865372,-0.059440054,0.218332451,0.117217559,0.009137367,0.005546079
166,-6.292895748,-6.486854237,-0.391456521,0.416720889,7.189719642,7.145262226,-0.013791263,-0.062520088,0.218710214,0.177740256,0.009418834,-0.114866322
167,-6.302443112,-6.477215963,-0.398780598,0.381015945,7.199094134,7.163855754,-0.073015189,-0.062529576,0.158139102,0.237412345,0.069845957,-0.052264841
168,-6.297703957,-6.477136721,-0.389115846,0.37615737,7.189654263,7.152196848,-0.132239115,-0.064576607,0.09756799,0.237979417,0.13027308,-0.174274096
169,-6.283232806,-6.481874564,-0.398533413,0.378447025,7.187518273,7.140534328,-0.071398357,-0.002399893,0.157668864,0.357014951,0.130892587,-0.049623413
170,-6.268913579,-6.472438482,-0.393556172,0.392943902,7.182912687,7.154585714,-0.011707727,0.058772281,0.098793754,0.356989843,0.069789386,-0.11118032
171,-6.285899695,-6.463013956,-0.388995618,0.407455702,7.208582724,7.170966654,-0.134556003,0.0608288,0.277207561,0.296750682,0.070240567,-0.051772546
172,-6.278448587,-6.467755111,-0.408088432,0.400237105,7.201753151,7.168600067,-0.073015189,-0.000343375,0.158139102,0.29677579,0.069845957,0.00978436
173,-6.285452637,-6.474920902,-0.412954116,0.4001806,7.187613236,7.166240027,-0.069548173,-0.000343375,0.097475515,0.29677579,0.191601178,0.00978436
174,-6.297528041,-6.482061094,-0.396296312,0.407225439,7.17795436,7.152248931,-0.070931653,-0.000343375,0.038222642,0.29677579,0.130216509,0.00978436
175,-6.293144357,-6.482130436,-0.384288374,0.407314967,7.210826601,7.16622625,-0.011707727,-0.000333887,0.098793754,0.237103701,0.069789386,-0.05281712
176,-6.283317855,-6.472482225,-0.391337549,0.400134776,7.187459357,7.156931977,-0.072781836,-0.060473058,0.098415991,0.177173184,0.069507919,0.007142933
177,-6.280919928,-6.467754283,-0.388903794,0.402614168,7.182759061,7.166276084,-0.07463202,-0.061506061,0.15860934,0.237128809,0.008799328,0.008739786
178,-6.276034666,-6.462933886,-0.400845115,0.40497419,7.187606522,7.156983765,-0.073248541,0.060819311,0.217862213,0.356422771,0.070183996,0.010828935
179,-6.27124463,-6.498813207,-0.403188871,0.392866033,7.190023664,7.166121696,-0.072781836,-0.0044659,0.098415991,0.476926201,0.069507919,-0.046429707
180,-6.288263454,-6.477240733,-0.38661673,0.376291662,7.201484924,7.173162827,-0.076248852,0.058753304,0.159079578,0.476334021,-0.052247302,0.014022642
181,-6.304697831,-6.479737158,-0.396383231,0.409705892,7.17788575,7.163912429,-0.073248541,0.121972509,0.217862213,0.475741842,0.070183996,0.07447499
182,-6.307059411,-6.503664134,-0.398810826,0.402436089,7.177882519,7.170782758,-0.073248541,0.119906502,0.217862213,0.595653092,0.070183996,0.077668697
183,-6.311984658,-6.515602438,-0.39889341,0.404714002,7.196650891,7.163748857,-0.010090895,0.125081008,0.098323516,0.236202878,0.130836016,0.007082949
184,-6.305080192,-6.496249061,-0.374817195,0.387901949,7.194171349,7.135836527,-0.011707727,0.001722632,0.098793754,0.17686454,0.069789386,0.006590654
185,-6.29511194,-6.474882091,-0.393859477,0.412021149,7.170902299,7.147631451,-0.072548484,-0.061496573,0.03869288,0.17745672,0.06916988,-0.053861695
186,-6.280871225,-6.465417134,-0.396105819,0.409833824,7.187521504,7.170962062,-0.009857543,-0.121626256,0.038600405,0.057854113,0.130497977,-0.056503122
187,-6.285689611,-6.501134659,-0.391363442,0.397516769,7.185084723,7.147486248,-0.011241022,-0.121626256,-0.020652467,0.057854113,0.069113309,-0.056503122
188,-6.285655444,-6.498710851,-0.3865508,0.387977616,7.173286627,7.149803684,0.051683272,-0.000324398,-0.080468053,0.177431612,0.130103367,-0.115418601
189,-6.278695738,-6.481971952,-0.384096057,0.397597818,7.196853236,7.142908439,-0.011241022,0.061871292,-0.020652467,0.177122969,0.069113309,-0.11597088
190,-6.278814954,-6.484606267,-0.381712834,0.400274367,7.208592417,7.189494911,-0.011707727,0.00173212,0.098793754,0.117192451,0.069789386,-0.056010827
191,-6.271303509,-6.496466985,-0.393585145,0.39293958,7.182889817,7.175450071,-0.073481893,0.000699117,0.277585324,0.177148076,0.070522035,-0.054413974
192,-6.293102193,-6.482088348,-0.377070951,0.395369969,7.194305337,7.168527954,-0.073015189,-0.000333887,0.158139102,0.237103701,0.069845957,-0.05281712
193,-6.295330021,-6.47476159,-0.393896435,0.392840513,7.199123466,7.140598233,-0.0760155,0.000689629,0.099356467,0.236820165,-0.052585341,0.008187507
194,-6.30005754,-6.477268779,-0.389138659,0.395352928,7.184927866,7.161559619,-0.135472778,0.065984329,0.098508466,0.056644647,0.008179821,0.002844668
195,-6.311653178,-6.491677946,-0.408450939,0.404852616,7.168508279,7.163850479,-0.197697015,-0.058416539,-0.020845281,0.116934023,-0.053824354,0.066550707
196,-6.297493873,-6.491544232,-0.391483669,0.390411184,7.166156263,7.149839741,-0.134772721,-0.121635744,-0.080660867,0.117526202,0.007165705,0.006098358
197,-6.273825011,-6.462910772,-0.384022711,0.404944347,7.185140157,7.152324659,-0.01100767,-0.057374047,-0.080375578,-0.002693691,0.06877527,0.002352373
198,-6.271394376,-6.48437927,-0.393600544,0.388090627,7.194648637,7.154523764,-0.072315132,-0.057374047,-0.021030231,-0.002693691,0.068831841,0.002352373
199,-6.271467069,-6.474897788,-0.393612863,0.400150757,7.204055692,7.161580921,-0.074165316,0.003798127,0.039163118,-0.002718799,0.00812325,-0.059204534
200,-6.288123885,-6.493936682,-0.393803356,0.390397323,7.194488548,7.149829579,-0.072548484,0.002774612,0.03869288,-0.002435263,0.06916988,-0.120209161
201,-6.281049321,-6.494006851,-0.38411887,0.388109788,7.192126839,7.166130881,-0.011707727,0.062904295,0.098793754,0.117167344,0.069789386,-0.117567733
202,-6.273982754,-6.484470897,-0.376839166,0.390587061,7.194488296,7.170836206,-0.072781836,0.064951325,0.098415991,0.116600272,0.069507919,0.004441521
203,-6.28085741,-6.489174897,-0.386489774,0.390454888,7.170980602,7.154509009,-0.009857543,0.067007844,0.038600405,0.056361111,0.130497977,0.063849295
204,-6.292756178,-6.484433742,-0.398643146,0.397673485,7.182723266,7.156875596,-0.011474374,0.130236537,0.039070643,-0.003903158,0.069451347,0.061700163
205,-6.311829094,-6.486739532,-0.401270473,0.380900814,7.180208182,7.154496892,-0.010090895,0.25566092,0.098323516,-0.06447607,0.130836016,0.058998752
206,-6.304708007,-6.472464079,-0.39398153,0.385842557,7.175514348,7.166216771,0.051449919,0.192451204,-0.020744942,-0.123555979,0.130441406,-0.064055077
207,-6.297471341,-6.486832815,-0.401093555,0.378643122,7.177993637,7.175457301,0.05006644,0.005854646,-0.079997815,-0.06295796,0.069056738,0.00020324
208,-6.290770422,-6.481883637,-0.389068964,0.385593134,7.220295804,7.135891931,0.110673845,0.005854646,0.03982617,-0.06295796,0.070014283,0.00020324
209,-6.295384542,-6.477061584,-0.393905674,0.392707281,7.206178758,7.121951645,0.173131435,0.130246026,0.099456806,-0.063575247,0.131680419,-0.000901318
210,-6.310483745,-6.493887142,-0.322105466,0.399845888,7.193693558,7.131215432,0.11114055,0.2567129,-0.079620052,-0.243775873,0.069338205,-0.067801063
211,-6.277742024,-6.477173048,-0.46324749,0.371448009,7.19514955,7.163833474,-0.193996647,0.255679897,-0.141231979,-0.183820248,0.067592828,-0.06620421
212,-6.287923977,-6.498871783,-0.393769478,0.423857376,7.168619145,7.149887232,0.359370709,0.314776576,-0.258218808,-0.004262016,0.191543219,-0.061965928
213,-6.266987421,-6.481988477,-0.352747551,0.383350363,7.180249935,7.159181893,0.299913431,0.380071277,-0.259066809,-0.184437535,0.252308381,-0.067308768
214,-6.280557199,-6.479707456,-0.427297139,0.395398751,7.194832099,7.17086767,0.055150287,0.446380004,-0.14113164,-0.3052245,0.251858588,0.050954501
215,-6.307358902,-6.482123019,-0.379634172,0.395414733,7.187132465,7.175516614,0.423678482,0.445356488,-0.258781521,-0.304940964,0.313917946,-0.010050126
216,-6.293485273,-6.513241347,-0.333874203,0.414280878,7.177489493,7.161451745,0.421828298,0.57079036,-0.198588172,-0.425185965,0.253209356,-0.075353018
217,-6.273381592,-6.462844743,-0.419998956,0.395346568,7.183082973,7.147643273,0.177065154,0.387302301,-0.080653003,-0.604126909,0.252759562,-0.078486741
218,-6.275908912,-6.460339245,-0.417647786,0.354786229,7.197151048,7.161536068,0.304297221,0.448474476,-0.141031302,-0.604152017,0.436124348,-0.140043647
219,-6.262103619,-6.489456366,-0.381513102,0.412221486,7.21110427,7.191831989,0.426445441,0.822681618,-0.140275775,-0.665959503,0.436687283,-0.144954175
220,-6.285824822,-6.439079564,-0.393789782,0.402825269,7.206270237,7.173386689,0.363754499,0.63713704,-0.1401833,-0.784661286,0.375359186,-0.207495672
221,-6.264619303,-6.460807245,-0.364739404,0.405331242,7.201536874,7.210573651,0.302913742,0.694167712,-0.200284175,-0.485191805,0.374739679,-0.200063684
222,-6.25995866,-6.45369841,-0.362298235,0.407839417,7.213321794,7.222257473,0.178681986,0.567710326,-0.081123241,-0.364663268,0.313806192,-0.195765419
223,-6.285924406,-6.448476043,-0.37457925,0.369252204,7.18965078,7.168608957,0.178215282,0.62783052,0.038322981,-0.185388573,0.314482269,-0.130522511
224,-6.280512856,-6.479545696,-0.424886198,0.361896054,7.185405405,7.168460139,-0.003390216,0.876603791,0.036719453,-0.126951058,0.374684496,-0.070130146
225,-6.283139759,-6.496591626,-0.403324497,0.400234903,7.182854023,7.194103206,0.181448945,0.877636795,0.037382505,-0.186906683,0.436575529,-0.071726999
226,-6.288749038,-6.475045543,-0.357857909,0.407475922,7.22006337,7.184893162,0.179832113,1.004094181,0.037852743,-0.30743522,0.375528899,-0.076025264
227,-6.28805337,-6.486693305,-0.388984554,0.380841128,7.177986923,7.145178679,0.057450541,1.191714254,0.096820327,-0.368316776,0.375304002,-0.079278954
228,-6.27605284,-6.520517703,-0.400848195,0.461929761,7.189958285,7.138237123,0.240906223,1.686209227,0.038230506,-0.369935316,0.375810367,-0.266711068
229,-6.290762425,-6.477536208,-0.386664182,0.424235792,7.215572637,7.189581095,0.302213685,1.752546419,-0.021114842,-0.669738549,0.375753796,-0.336252241
230,-6.264534254,-6.448561046,-0.371935269,0.390765139,7.20159579,7.166329532,0.241372927,1.383513782,-0.081215716,-0.967381276,0.375134289,-0.401927461
231,-6.281263763,-6.422301061,-0.372138081,0.393369284,7.201435701,7.175765098,0.240439519,1.321308604,0.157676728,-0.907400543,0.376486444,-0.338773702
232,-6.295489943,-6.427591906,-0.381906407,0.467716886,7.201377037,7.210860735,0.302897108,1.19589371,0.217307364,-0.90649972,0.438152581,-0.398673771
233,-6.310058499,-6.437002426,-0.35808479,0.427027555,7.193988139,7.215384507,0.304980644,0.823743086,0.097390904,-0.904931395,0.498523133,-0.33435547
234,-6.305023492,-6.43908536,-0.379614438,0.38618583,7.194210627,7.189654573,0.179598761,0.634066495,0.097575854,-0.783810678,0.375866938,-0.390509554
235,-6.295407073,-6.453636486,-0.384295789,0.419650123,7.194341384,7.19898979,0.239756096,0.693163174,-0.080745478,-0.604252447,0.314087659,-0.386271272
236,-6.299986306,-6.482287263,-0.405950569,0.421786242,7.201527684,7.184896095,-0.005923823,0.696233719,-0.141509404,-0.605103055,0.25157712,-0.203257391
237,-6.273877352,-6.482179147,-0.388838433,0.400243465,7.199290017,7.182516413,-0.005923823,0.698290238,-0.141509404,-0.665342216,0.25157712,-0.143849617
238,-6.290824942,-6.456009098,-0.389078203,0.443391967,7.227351095,7.173410241,0.05838395,0.451573486,-0.142072117,-0.784018892,0.373951847,-0.144834208
239,-6.286013813,-6.455827536,-0.35777042,0.400351176,7.175402726,7.175639537,0.241839632,0.329257602,-0.200661938,-0.962984943,0.374458212,-0.209524837
240,-6.291125872,-6.465675489,-0.326640126,0.431570579,7.170398155,7.203625934,0.055150287,0.455714988,-0.14113164,-1.08351348,0.251858588,-0.213823102
241,-6.321979799,-6.443989103,-0.360628278,0.410092869,7.193893428,7.1920195,-0.255304109,0.334413131,-0.081886632,-1.203090979,0.067649399,-0.154907623
242,-6.307682384,-6.417678751,-0.367671862,0.424522642,7.210551911,7.180516936,-0.316144867,0.523037742,-0.141987506,-1.144911893,0.067029892,0.028046275
243,-6.295723278,-6.434411062,-0.348297986,0.400625143,7.17993622,7.199026529,-0.318911826,0.52199525,-0.260493251,-1.025284179,-0.055739445,0.092244609
244,-6.307489015,-6.408222039,-0.353218536,0.431858489,7.163398801,7.196881166,-0.502817578,0.393490834,-0.500048747,-0.90418857,-0.118982633,-0.025466381
245,-6.309787358,-6.420124052,-0.374862822,0.405551964,7.184718554,7.208416854,-0.504667762,0.082512385,-0.439855398,-0.902645352,-0.179691224,-0.022704986
246,-6.309958916,-6.443867774,-0.377295322,0.393289295,7.210607596,7.182662298,-0.4433603,0.081469893,-0.499200746,-0.783017639,-0.179747795,0.041493348
247,-6.300638349,-6.460934334,-0.350782272,0.438789175,7.201075994,7.205992521,-0.317045008,0.268056962,-0.738278139,-0.783943569,-0.058443755,0.039836511
248,-6.276504975,-6.451158206,-0.34564602,0.400528113,7.163637192,7.198955394,-0.257821082,0.14573159,-0.677707027,-0.903237532,-0.118870878,0.037747362
249,-6.286034166,-6.439183575,-0.352967017,0.402959561,7.170659921,7.194352668,-0.322362207,0.021330722,-0.617421203,-0.842948156,-0.240907566,0.101453401
250,-6.307607512,-6.45843953,-0.372466025,0.433914619,7.208239424,7.189684672,-0.321428798,0.025453247,-0.856313646,-1.023098567,-0.242259722,0.157667468
251,-6.290689731,-6.45355062,-0.386651863,0.43380805,7.206165582,7.168739017,-0.198813874,-0.036742442,-0.975004342,-1.022789923,-0.242372864,0.158219747
252,-6.300231277,-6.410680517,-0.386764676,0.441442406,7.203722338,7.20155239,-0.072965287,-0.162157337,-1.094635513,-1.0218891,-0.120392746,0.098319678
253,-6.266847132,-6.403664966,-0.381564888,0.441692889,7.206355003,7.234196621,-0.137506412,-0.415062622,-1.034349689,-0.840504115,-0.242429435,0.044314726
254,-6.283764912,-6.393987881,-0.367379051,0.417828495,7.208428845,7.234181572,-0.199280579,-0.419194636,-0.85555812,-0.600681615,-0.241696786,0.05070214
255,-6.283959002,-6.391734942,-0.360201665,0.41564435,7.222480513,7.264470356,-0.261054745,-0.366305466,-0.67676655,-0.001717545,-0.240964137,0.127123022
256,-6.276909149,-6.408024816,-0.336100811,0.367394291,7.20118686,7.215367207,-0.201597467,-0.064624048,-0.675918549,0.536339861,-0.301729299,0.138733308
257,-6.300035008,-6.405369871,-0.398748545,0.357556711,7.19676524,7.17109358,-0.509518256,0.06077187,-0.438444683,0.654783216,-0.362831112,0.323836338
258,-6.288189301,-6.424843714,-0.369780182,0.426843199,7.166070994,7.175832913,-0.572892621,0.250429485,-0.676774414,0.653006677,-0.486557995,0.505193383
259,-6.297704677,-6.441512444,-0.367485134,0.419510532,7.15655282,7.166426856,-0.451427824,0.001665702,-0.914441093,0.534897073,-0.548393844,0.382199538
260,-6.316843749,-6.441229354,-0.384544228,0.369204261,7.184728499,7.154662124,-0.265421902,-0.304157218,-1.212393596,0.296334256,-0.488193005,0.439578146
261,-6.297764295,-6.453676089,-0.396336349,0.43872631,7.208527291,7.189716135,-0.139790033,0.014042767,-1.689893195,-0.065226248,-0.42928775,0.488240258
262,-6.264450664,-6.458419728,-0.395955363,0.424376526,7.22766158,7.194321499,-0.080099402,-0.1684028,-1.748768305,-0.363794906,-0.490390951,0.420908201
263,-6.269716108,-6.468027472,-0.367254488,0.448151392,7.246194287,7.180359229,-0.080332755,-0.289695169,-1.689045194,-0.543044494,-0.490052912,0.417222199
264,-6.248085343,-6.437107266,-0.374183435,0.424784784,7.241755504,7.238674469,-0.32671273,-0.413044057,-1.570639787,-0.66205492,-0.551549335,0.354128423
265,-6.25759636,-6.484843993,-0.381501352,0.414850091,7.246426468,7.224471627,-0.638333887,-0.227489991,-1.212779223,-0.603025226,-0.73406833,0.354068439
266,-6.279894442,-6.448980369,-0.345844382,0.415087855,7.292961337,7.229283166,-1.012645986,-0.037832376,-0.854826185,-0.604801765,-0.977915423,0.535425484
267,-6.282103358,-6.429685604,-0.324211846,0.395973347,7.236319385,7.215342586,-1.071869912,0.086559004,-0.915397297,-0.605419052,-0.9174883,0.534320926
268,-6.234777807,-6.424923819,-0.462735212,0.396030912,7.202616498,7.220022016,-1.685377969,0.275193103,-1.037680676,-0.606912055,-1.043072314,0.654673344
269,-6.233071908,-6.389038738,-0.417157067,0.391484708,7.221080344,7.224822415,-1.812610035,0.277249622,-0.977302377,-0.667151216,-1.2264371,0.714081118
270,-6.240941724,-6.405809788,-0.376504377,0.422334257,7.248899044,7.201528156,-1.814926923,0.460728193,-0.797662806,-0.428538183,-1.286469613,0.779816322
271,-6.240275865,-6.420233824,-0.422056629,0.422340617,7.232809832,7.215444502,-1.631237889,0.646263282,-0.915975738,-0.250164311,-1.286301287,0.9049593
272,-6.232824758,-6.439389943,-0.441149443,0.40798227,7.225980259,7.231636658,-1.938925327,0.334280294,-0.738224984,-0.367681735,-1.347741139,0.721513106
273,-6.228385095,-6.42062503,-0.412308037,0.494189665,7.225790334,7.229588915,-2.001616268,0.149778209,-0.738132509,-0.606011232,-1.409069237,0.594773275
274,-6.228051436,-6.422733526,-0.426672049,0.479540394,7.204742291,7.185283824,-1.814693571,0.023349287,-0.857385917,-0.664498961,-1.286807652,0.411267097
275,-6.227541141,-6.405962476,-0.469847238,0.448690845,7.205095788,7.208578083,-1.993298758,-0.286577182,-0.800206811,-0.842255546,-1.104174127,0.287228677
276,-6.254386468,-6.389319308,-0.446225923,0.482215966,7.239924291,7.199408983,-1.932458,-0.789260276,-0.740105936,-0.838368718,-1.103554621,-0.013376227
277,-6.240102129,-6.387042392,-0.424430612,0.51567284,7.214015359,7.192508463,-1.75200263,-0.855550026,-0.857478392,-0.83692593,-1.225479554,-0.256842458
278,-6.235333905,-6.360576111,-0.438795193,0.446666678,7.23769657,7.225072467,-1.38300773,-1.108426846,-1.094574494,-0.834557211,-1.164096273,-0.498651851
279,-6.226082393,-6.303054184,-0.400276716,0.411194198,7.218659719,7.236880577,-1.318699957,-1.487780029,-1.095137207,-0.592315778,-1.041721546,-0.610960018
280,-6.239640536,-6.310079636,-0.460403777,0.415712762,7.209606412,7.201917932,-1.258092552,-1.56131978,-0.975313222,-0.051839438,-1.040764001,-0.718045313
281,-6.227767219,-6.296018795,-0.472288976,0.435200387,7.238040121,7.243955421,-1.072319982,-1.638991546,-1.213542614,0.728459402,-0.980225123,-0.818743195
282,-6.216499422,-6.365472474,-0.431401421,0.425379683,7.263690016,7.266933972,-1.255775664,-1.841045202,-1.154952793,1.44970344,-0.980731488,-0.980937999
283,-6.204491614,-6.389458026,-0.419229569,0.449101223,7.237836768,7.257569835,-1.379090644,-1.661679669,-0.857092765,1.808794795,-0.979604229,-1.034018343
284,-6.211289219,-6.389295438,-0.438480823,0.417975588,7.219111157,7.252838321,-1.626170676,-1.729049865,-0.559518025,2.168553652,-1.040086536,-0.962880317
285,-6.211743554,-6.408132968,-0.438557818,0.35564327,7.277905255,7.247953103,-1.813326726,-1.607766984,-0.380541506,2.407475329,-1.162010082,-0.896592834
286,-6.201771664,-6.388891847,-0.445582354,0.348488681,7.2357239,7.234040372,-1.814260134,-1.484418096,-0.141649062,2.526485755,-1.160657927,-0.833499058
287,-6.172553861,-6.41783151,-0.490808487,0.384291632,7.236371473,7.247979292,-1.752735954,-1.239776839,0.156874018,2.82474577,-1.097639635,-0.766719279
288,-6.192422028,-6.398596185,-0.443098638,0.360497605,7.25931338,7.250334444,-1.693061957,-0.994112067,0.515590447,3.122722248,-1.095329935,-0.638934874
289,-6.19455753,-6.422658496,-0.443084494,0.396208908,7.226365815,7.245657264,-1.754836124,-0.872829186,0.694382016,3.361643925,-1.094597286,-0.572647391
290,-6.206729619,-6.384153176,-0.433653352,0.348576089,7.240283495,7.243378909,-1.820310658,-1.066637792,0.993560284,3.722587141,-1.215281819,-0.622414061
291,-6.228024546,-6.315039543,-0.445894899,0.411154734,7.230768804,7.241488873,-1.943625638,-1.135012526,1.291420312,3.963285356,-1.214154561,-0.737483623
292,-6.237189549,-6.391692855,-0.474785012,0.403699351,7.223857697,7.26677206,-1.947559358,-1.085212878,1.471530121,4.682444212,-1.335233703,-0.718873662
293,-6.242210021,-6.381937321,-0.46527003,0.405893118,7.24019575,7.227215874,-1.762720197,-1.53601134,1.472193173,5.166234469,-1.273342671,-1.129265273
294,-6.229422956,-6.393852546,-0.508244917,0.374847389,7.198331846,7.245729081,-1.759719886,-1.424016003,1.530975807,5.885084681,-1.150911372,-1.11120759
